epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,1423.66,0.65097,0.37683,1.063,0.99578,0.99713,0.99489,0.92003,0.40011,0.23639,0.90393,0.00149372,0.00149372,0.00149372
23,1487.28,0.61583,0.36098,1.04172,0.99691,0.99243,0.995,0.92944,0.38913,0.22796,0.90685,0.00148546,0.00148546,0.00148546
24,1548.96,0.63756,0.36823,1.05239,0.99205,0.99198,0.9949,0.91199,0.40073,0.23221,0.90654,0.00147721,0.00147721,0.00147721
25,1611.56,0.63453,0.36048,1.05815,0.99239,0.99713,0.99497,0.93125,0.38179,0.23175,0.9063,0.00146896,0.00146896,0.00146896
26,1674.78,0.62006,0.35784,1.04443,0.9908,0.99088,0.99494,0.9273,0.37205,0.22868,0.89655,0.00146071,0.00146071,0.00146071
27,1738.66,0.60791,0.34687,1.04395,0.99966,0.99262,0.995,0.93105,0.37159,0.21558,0.90005,0.00145246,0.00145246,0.00145246
28,1799.36,0.62378,0.35632,1.05078,0.99411,0.99358,0.99496,0.92638,0.36947,0.22522,0.90263,0.00144421,0.00144421,0.00144421
29,1862.08,0.60701,0.34844,1.03421,0.99647,0.99132,0.99475,0.92095,0.41116,0.2244,0.90456,0.00143595,0.00143595,0.00143595
30,1921.67,0.59996,0.35274,1.03545,0.99569,0.99713,0.99489,0.92686,0.37942,0.22223,0.90289,0.0014277,0.0014277,0.0014277
31,1977.95,0.60713,0.34451,1.05026,0.99494,0.99692,0.99496,0.92903,0.37888,0.21202,0.89448,0.00141945,0.00141945,0.00141945
32,2034.06,0.60541,0.34439,1.04339,0.99601,0.98256,0.99486,0.9302,0.36053,0.22924,0.89421,0.0014112,0.0014112,0.0014112
33,2090.43,0.61364,0.3423,1.04519,0.99531,0.99713,0.99496,0.93681,0.34801,0.20762,0.89317,0.00140295,0.00140295,0.00140295
34,2146.72,0.60082,0.34049,1.04112,0.99534,0.99402,0.99493,0.93595,0.35783,0.20143,0.89101,0.0013947,0.0013947,0.0013947
35,2203.54,0.60236,0.34114,1.03836,0.99364,0.99572,0.99496,0.92645,0.36772,0.2031,0.89895,0.00138644,0.00138644,0.00138644
36,2260.15,0.60936,0.34368,1.03742,0.99594,0.99626,0.995,0.92388,0.38787,0.21702,0.89572,0.00137819,0.00137819,0.00137819
37,2315.92,0.57216,0.32671,1.01215,0.99848,0.99251,0.995,0.93149,0.3493,0.20253,0.88973,0.00136994,0.00136994,0.00136994
38,2372.59,0.59006,0.33597,1.03276,0.99431,0.9969,0.995,0.92827,0.37176,0.20759,0.89285,0.00136169,0.00136169,0.00136169
39,2429.7,0.5686,0.32487,1.0121,0.99395,0.99537,0.99496,0.93257,0.34879,0.19673,0.88623,0.00135344,0.00135344,0.00135344
40,2486.36,0.58498,0.32638,1.0319,0.9981,0.99692,0.995,0.93976,0.34564,0.19991,0.87957,0.00134519,0.00134519,0.00134519
41,2544.01,0.58767,0.33074,1.03164,0.99883,0.99358,0.995,0.93069,0.36104,0.21404,0.88914,0.00133693,0.00133693,0.00133693
42,2600.9,0.5848,0.32807,1.02578,0.99341,0.99339,0.99496,0.92847,0.3743,0.21191,0.89969,0.00132868,0.00132868,0.00132868
43,2657.23,0.58566,0.33227,1.02132,0.99941,0.99713,0.995,0.92315,0.37166,0.20632,0.89639,0.00132043,0.00132043,0.00132043
44,2714.63,0.56986,0.31401,1.01978,0.99927,0.99713,0.995,0.93307,0.34973,0.18861,0.89115,0.00131218,0.00131218,0.00131218
45,2772.84,0.57121,0.31789,1.01336,0.99889,0.99713,0.995,0.93236,0.36599,0.20295,0.88768,0.00130393,0.00130393,0.00130393
46,2829.69,0.58452,0.33062,1.02618,0.99921,0.99373,0.995,0.93744,0.33531,0.19497,0.87844,0.00129568,0.00129568,0.00129568
47,2887.52,0.56532,0.31534,1.01826,0.99507,0.99713,0.995,0.93462,0.33425,0.19043,0.88623,0.00128742,0.00128742,0.00128742
48,2944.77,0.56059,0.31768,1.0186,0.99615,0.99696,0.995,0.93243,0.35475,0.19367,0.88849,0.00127917,0.00127917,0.00127917
49,3001.99,0.55823,0.3115,1.01646,0.99158,0.99713,0.99493,0.93536,0.33863,0.18805,0.88666,0.00127092,0.00127092,0.00127092
50,3058.01,0.5794,0.32001,1.02483,0.99834,0.99003,0.99496,0.9395,0.3377,0.18628,0.88094,0.00126267,0.00126267,0.00126267
51,3115.27,0.56719,0.32233,1.01082,0.99746,0.99713,0.995,0.93374,0.33996,0.19947,0.88824,0.00125442,0.00125442,0.00125442
52,3173.18,0.57349,0.31528,1.02032,0.99477,0.99713,0.99496,0.92971,0.35434,0.18838,0.88993,0.00124617,0.00124617,0.00124617
53,3230.52,0.54935,0.30412,1.01618,0.999,0.99713,0.995,0.93601,0.33158,0.18609,0.88634,0.00123791,0.00123791,0.00123791
54,3286.66,0.55745,0.30947,1.007,0.98905,0.99562,0.99472,0.93061,0.36472,0.20507,0.89433,0.00122966,0.00122966,0.00122966
55,3345.95,0.56848,0.31697,1.01959,0.99392,0.99646,0.99496,0.9354,0.35346,0.19004,0.88895,0.00122141,0.00122141,0.00122141
56,3403.92,0.55217,0.3065,1.00795,0.99601,0.99713,0.99493,0.93423,0.34006,0.18647,0.88712,0.00121316,0.00121316,0.00121316
57,3461.09,0.54197,0.30402,1.00308,0.99526,0.99713,0.995,0.93971,0.32907,0.18089,0.88131,0.00120491,0.00120491,0.00120491
58,3520.63,0.53902,0.29639,1.00084,0.99931,0.99713,0.995,0.94003,0.31945,0.1695,0.87669,0.00119666,0.00119666,0.00119666
59,3579.09,0.53315,0.2965,1.00629,0.99558,0.99713,0.995,0.93968,0.32582,0.1799,0.88241,0.0011884,0.0011884,0.0011884
60,3638.14,0.54393,0.30055,1.00801,0.99474,0.99713,0.995,0.9321,0.33975,0.19356,0.88931,0.00118015,0.00118015,0.00118015
61,3697.53,0.55735,0.30882,1.01593,0.99555,0.99713,0.995,0.9388,0.34225,0.19747,0.88457,0.0011719,0.0011719,0.0011719
62,3755.23,0.55,0.30223,1.00374,0.99937,0.99713,0.995,0.93911,0.33649,0.17964,0.88159,0.00116365,0.00116365,0.00116365
63,3812.99,0.55551,0.30163,1.01404,0.9991,0.99713,0.995,0.93856,0.34097,0.1791,0.88972,0.0011554,0.0011554,0.0011554
64,3868.4,0.53192,0.29561,0.9996,0.99818,0.99358,0.995,0.93434,0.34663,0.18743,0.88479,0.00114715,0.00114715,0.00114715
65,3925.11,0.54987,0.29934,1.00871,0.99207,0.99688,0.99496,0.93889,0.33265,0.18422,0.88175,0.00113889,0.00113889,0.00113889
66,3982,0.52273,0.29693,0.99315,0.99591,0.99713,0.995,0.93547,0.35025,0.17788,0.88359,0.00113064,0.00113064,0.00113064
67,4036.86,0.54606,0.3075,1.00816,0.99839,0.99713,0.995,0.9346,0.33551,0.18241,0.87977,0.00112239,0.00112239,0.00112239
68,4093.84,0.54197,0.29964,1.00291,0.99595,0.99713,0.99496,0.93458,0.33578,0.18239,0.88403,0.00111414,0.00111414,0.00111414
69,4149.65,0.54255,0.29738,1.00581,0.99942,0.99574,0.995,0.93956,0.32788,0.17676,0.88308,0.00110589,0.00110589,0.00110589
70,4205.77,0.5251,0.29216,0.99472,0.99385,0.99618,0.99496,0.93776,0.32723,0.17377,0.87832,0.00109764,0.00109764,0.00109764
71,4263.31,0.52144,0.28983,0.99493,0.99967,0.99608,0.995,0.9385,0.32568,0.17369,0.87699,0.00108938,0.00108938,0.00108938
72,4319.6,0.53296,0.29082,1.00314,0.99873,0.99358,0.995,0.93048,0.34755,0.17882,0.88821,0.00108113,0.00108113,0.00108113
73,4377.26,0.53827,0.29416,1.00167,0.99541,0.99713,0.99493,0.93558,0.33187,0.17569,0.88627,0.00107288,0.00107288,0.00107288
74,4434.45,0.53192,0.29196,1.00712,0.99576,0.99713,0.995,0.93269,0.35259,0.17927,0.88976,0.00106463,0.00106463,0.00106463
75,4491.79,0.52813,0.29563,1.00148,0.9954,0.99704,0.99493,0.93769,0.32372,0.1766,0.87884,0.00105638,0.00105638,0.00105638
76,4548.97,0.53488,0.29588,0.99816,0.99552,0.99705,0.995,0.93286,0.33634,0.17923,0.8842,0.00104813,0.00104813,0.00104813
77,4606.68,0.51983,0.28434,0.9972,0.99247,0.99468,0.99494,0.93675,0.32256,0.17329,0.88171,0.00103987,0.00103987,0.00103987
78,4663.63,0.52355,0.28442,0.98931,0.99938,0.9964,0.995,0.94057,0.32297,0.17016,0.87991,0.00103162,0.00103162,0.00103162
79,4720.92,0.50945,0.28153,0.98703,0.99953,0.99692,0.995,0.93474,0.3233,0.17387,0.88305,0.00102337,0.00102337,0.00102337
80,4778.11,0.52111,0.28283,0.9955,0.99451,0.99682,0.995,0.93501,0.32809,0.17539,0.88317,0.00101512,0.00101512,0.00101512
81,4834.65,0.50414,0.27578,0.98233,0.99909,0.99713,0.995,0.93782,0.32722,0.17126,0.88281,0.00100687,0.00100687,0.00100687
82,4892.22,0.51384,0.28056,0.99125,0.99812,0.99358,0.995,0.93565,0.3366,0.17726,0.88504,0.000998616,0.000998616,0.000998616
83,4949.65,0.50785,0.28136,0.98499,0.99935,0.99609,0.995,0.9346,0.33756,0.17903,0.88563,0.000990365,0.000990365,0.000990365
84,5007.17,0.51781,0.28827,0.99259,0.99914,0.99649,0.995,0.93654,0.32715,0.17764,0.87971,0.000982113,0.000982113,0.000982113
85,5064.06,0.51897,0.28804,0.986,0.99548,0.99713,0.995,0.93531,0.33189,0.18401,0.88216,0.000973861,0.000973861,0.000973861
86,5121.3,0.50099,0.281,0.9802,0.99915,0.99713,0.995,0.93747,0.32128,0.16594,0.87807,0.00096561,0.00096561,0.00096561
87,5177.91,0.50871,0.28092,0.98109,0.99931,0.99713,0.995,0.92956,0.35764,0.18166,0.89162,0.000957358,0.000957358,0.000957358
88,5235.13,0.51425,0.28155,0.98575,0.99911,0.99713,0.995,0.93252,0.32649,0.17239,0.88592,0.000949106,0.000949106,0.000949106
89,5292.13,0.50508,0.27956,0.98166,0.99757,0.99673,0.995,0.93528,0.32726,0.16691,0.88337,0.000940855,0.000940855,0.000940855
90,5348.55,0.48946,0.2766,0.97424,0.9978,0.99644,0.995,0.93449,0.32494,0.17489,0.88505,0.000932603,0.000932603,0.000932603
91,5406.38,0.50409,0.27712,0.98171,0.99965,0.99713,0.995,0.93503,0.3271,0.16594,0.88135,0.000924352,0.000924352,0.000924352
92,5464.32,0.49757,0.28383,0.97949,0.99959,0.99358,0.995,0.93314,0.32063,0.16732,0.88245,0.0009161,0.0009161,0.0009161
93,5521.9,0.49665,0.27636,0.98122,0.99966,0.99713,0.995,0.93289,0.3275,0.17434,0.88321,0.000907848,0.000907848,0.000907848
94,5578.61,0.49087,0.27239,0.97739,0.99866,0.99713,0.995,0.93706,0.31346,0.16509,0.87952,0.000899597,0.000899597,0.000899597
95,5636.12,0.48463,0.27607,0.98422,0.99876,0.99358,0.995,0.93563,0.32235,0.16601,0.8854,0.000891345,0.000891345,0.000891345
96,5693.26,0.48995,0.27378,0.97963,0.99533,0.99713,0.995,0.93274,0.33038,0.1683,0.88112,0.000883093,0.000883093,0.000883093
97,5751.5,0.49194,0.27576,0.9736,0.9989,0.99358,0.995,0.93497,0.3206,0.16562,0.88278,0.000874842,0.000874842,0.000874842
98,5808.96,0.49442,0.27684,0.9776,0.99515,0.99621,0.995,0.93323,0.3161,0.16645,0.87767,0.00086659,0.00086659,0.00086659
99,5867.19,0.49039,0.27566,0.97249,0.99891,0.99713,0.995,0.93354,0.3206,0.16762,0.87905,0.000858338,0.000858338,0.000858338
100,5925.24,0.48203,0.26741,0.97382,0.99377,0.99713,0.99496,0.93005,0.32735,0.17147,0.87977,0.000850087,0.000850087,0.000850087
101,5983.88,0.48291,0.27009,0.97358,0.99868,0.99713,0.995,0.93787,0.31354,0.16089,0.87772,0.000841835,0.000841835,0.000841835
102,6040.67,0.47957,0.27409,0.97503,0.99913,0.99713,0.995,0.93466,0.315,0.15944,0.87613,0.000833583,0.000833583,0.000833583
103,6097.17,0.48391,0.27076,0.97379,0.99914,0.99687,0.995,0.93105,0.32934,0.1675,0.88338,0.000825332,0.000825332,0.000825332
104,6154.02,0.48064,0.27092,0.97393,0.99502,0.99713,0.995,0.93055,0.33898,0.17431,0.88892,0.00081708,0.00081708,0.00081708
105,6212.19,0.48043,0.27458,0.96698,0.99849,0.99713,0.995,0.93725,0.31027,0.15866,0.87499,0.000808828,0.000808828,0.000808828
106,6269.56,0.47688,0.26645,0.9735,0.99889,0.99713,0.995,0.94109,0.31152,0.1615,0.87435,0.000800577,0.000800577,0.000800577
107,6324.63,0.4742,0.26349,0.96508,0.99833,0.99683,0.995,0.93513,0.31786,0.16349,0.87862,0.000792325,0.000792325,0.000792325
108,6380.14,0.47085,0.26399,0.96698,0.9991,0.99713,0.995,0.93105,0.32026,0.16497,0.87786,0.000784073,0.000784073,0.000784073
109,6434.88,0.47184,0.26306,0.97209,0.99899,0.99698,0.995,0.93492,0.31955,0.1589,0.87828,0.000775822,0.000775822,0.000775822
110,6493.28,0.47419,0.26294,0.96837,0.9978,0.99713,0.995,0.93749,0.31663,0.15952,0.87859,0.00076757,0.00076757,0.00076757
111,6549.29,0.47005,0.26377,0.96934,0.99876,0.99713,0.995,0.93361,0.3127,0.1592,0.88171,0.000759318,0.000759318,0.000759318
112,6606.56,0.45875,0.25718,0.9563,0.99871,0.99713,0.995,0.93746,0.31001,0.15716,0.87734,0.000751067,0.000751067,0.000751067
113,6662.85,0.4617,0.25657,0.96014,0.99954,0.99713,0.995,0.93398,0.31729,0.16028,0.87996,0.000742815,0.000742815,0.000742815
114,6719.11,0.46694,0.26087,0.95931,0.99947,0.99713,0.995,0.93306,0.32789,0.16323,0.88796,0.000734564,0.000734564,0.000734564
115,6775.87,0.46304,0.25631,0.96607,0.99827,0.99713,0.995,0.93681,0.30847,0.15274,0.87775,0.000726312,0.000726312,0.000726312
116,6831.95,0.46852,0.26071,0.96525,0.99915,0.99713,0.995,0.93921,0.31048,0.15488,0.87816,0.00071806,0.00071806,0.00071806
117,6889.03,0.46351,0.25791,0.96055,0.99706,0.99639,0.995,0.93119,0.32711,0.1607,0.88336,0.000709809,0.000709809,0.000709809
118,6946.25,0.45725,0.25547,0.95622,0.99766,0.99606,0.995,0.93457,0.32842,0.16331,0.88233,0.000701557,0.000701557,0.000701557
119,7003,0.45892,0.25546,0.96219,0.99837,0.99672,0.995,0.93613,0.315,0.16281,0.87671,0.000693305,0.000693305,0.000693305
120,7059.51,0.45019,0.25569,0.95417,0.99868,0.99713,0.995,0.9363,0.3144,0.15533,0.87877,0.000685054,0.000685054,0.000685054
121,7116.37,0.44909,0.25614,0.94786,0.99833,0.99713,0.995,0.92899,0.33265,0.16378,0.88731,0.000676802,0.000676802,0.000676802
122,7172.66,0.45398,0.25624,0.9584,0.99534,0.99677,0.995,0.93225,0.32117,0.15853,0.88506,0.00066855,0.00066855,0.00066855
123,7229.68,0.45133,0.25473,0.95153,0.99754,0.99291,0.995,0.93402,0.30925,0.16093,0.88059,0.000660299,0.000660299,0.000660299
124,7287.44,0.44057,0.24937,0.94669,0.99821,0.99713,0.995,0.92909,0.31969,0.15875,0.88741,0.000652047,0.000652047,0.000652047
125,7344.33,0.44803,0.25026,0.95046,0.99908,0.99713,0.995,0.93508,0.3099,0.15214,0.87761,0.000643795,0.000643795,0.000643795
126,7401.32,0.43995,0.24636,0.94496,0.99859,0.99713,0.995,0.93155,0.31639,0.15509,0.88272,0.000635544,0.000635544,0.000635544
127,7456.41,0.43547,0.24824,0.94321,0.99911,0.99713,0.995,0.93186,0.30908,0.1513,0.87953,0.000627292,0.000627292,0.000627292
128,7512.08,0.4394,0.24884,0.94654,0.99875,0.99573,0.995,0.93437,0.30675,0.15268,0.87669,0.00061904,0.00061904,0.00061904
129,7568.27,0.43066,0.24563,0.9447,0.99832,0.99625,0.995,0.9331,0.31819,0.1569,0.88104,0.000610789,0.000610789,0.000610789
130,7624.87,0.42468,0.24448,0.94249,0.99908,0.99669,0.995,0.93438,0.30419,0.14826,0.87554,0.000602537,0.000602537,0.000602537
131,7678.95,0.42316,0.24329,0.94405,0.99946,0.99668,0.995,0.93406,0.30924,0.15354,0.87947,0.000594286,0.000594286,0.000594286
132,7735.78,0.43493,0.24544,0.94212,0.99957,0.99671,0.995,0.93683,0.30717,0.1512,0.87902,0.000586034,0.000586034,0.000586034
133,7793.21,0.42854,0.24114,0.93699,0.99941,0.9963,0.995,0.92825,0.33204,0.16308,0.89234,0.000577782,0.000577782,0.000577782
134,7850.97,0.42238,0.23775,0.93615,0.99932,0.99713,0.995,0.93762,0.29865,0.14812,0.87494,0.000569531,0.000569531,0.000569531
135,7908.87,0.43088,0.24669,0.94418,0.99817,0.99358,0.995,0.93404,0.30861,0.14905,0.87949,0.000561279,0.000561279,0.000561279
136,7966.22,0.42552,0.24185,0.93597,0.99464,0.99713,0.995,0.93517,0.30814,0.15039,0.88107,0.000553027,0.000553027,0.000553027
137,8024.5,0.41914,0.23804,0.94282,0.99514,0.99707,0.995,0.93561,0.30842,0.15203,0.88193,0.000544776,0.000544776,0.000544776
138,8080.73,0.41971,0.23425,0.94097,0.99843,0.99676,0.995,0.93537,0.3059,0.15124,0.88212,0.000536524,0.000536524,0.000536524
139,8138.3,0.42123,0.23901,0.93578,0.99777,0.9965,0.995,0.93737,0.30426,0.15148,0.87802,0.000528272,0.000528272,0.000528272
140,8195.8,0.41747,0.24074,0.93712,0.99763,0.99664,0.995,0.94017,0.29734,0.14989,0.87678,0.000520021,0.000520021,0.000520021
141,8253.5,0.41426,0.23233,0.93296,0.99888,0.99713,0.995,0.93699,0.30416,0.1494,0.88046,0.000511769,0.000511769,0.000511769
142,8309.95,0.41136,0.23665,0.93462,0.99917,0.99694,0.995,0.93368,0.30652,0.1473,0.8821,0.000503517,0.000503517,0.000503517
143,8364.46,0.41354,0.23366,0.9345,0.99911,0.99701,0.995,0.93472,0.30712,0.14651,0.87963,0.000495266,0.000495266,0.000495266
144,8421.34,0.42395,0.24068,0.94175,0.99936,0.99713,0.995,0.936,0.30806,0.14671,0.87996,0.000487014,0.000487014,0.000487014
145,8477.76,0.41245,0.23567,0.93169,0.99935,0.99713,0.995,0.93223,0.31302,0.1525,0.88624,0.000478762,0.000478762,0.000478762
146,8533.39,0.40043,0.22778,0.93013,0.9993,0.99675,0.995,0.93801,0.2953,0.1481,0.87472,0.000470511,0.000470511,0.000470511
147,8588.03,0.40897,0.22903,0.93065,0.9994,0.99713,0.995,0.93583,0.30093,0.14824,0.87737,0.000462259,0.000462259,0.000462259
148,8645.15,0.40083,0.23099,0.92717,0.99965,0.99658,0.995,0.93546,0.30747,0.14634,0.88135,0.000454007,0.000454007,0.000454007
149,8701.45,0.39738,0.22731,0.93023,0.99889,0.99713,0.995,0.93802,0.3011,0.14806,0.87932,0.000445756,0.000445756,0.000445756
150,8757.16,0.40488,0.22989,0.93502,0.99505,0.99713,0.995,0.93422,0.2968,0.14444,0.8768,0.000437504,0.000437504,0.000437504
151,8814.34,0.40904,0.23439,0.93188,0.99969,0.99681,0.995,0.93197,0.31303,0.15202,0.88514,0.000429253,0.000429253,0.000429253
152,8870.06,0.4015,0.23128,0.92454,0.99932,0.99657,0.995,0.93786,0.29751,0.14658,0.88043,0.000421001,0.000421001,0.000421001
153,8926.31,0.39779,0.22932,0.92974,0.99893,0.99713,0.995,0.93627,0.29776,0.14627,0.8806,0.000412749,0.000412749,0.000412749
154,8980.9,0.39311,0.22336,0.92277,0.99748,0.99713,0.995,0.93519,0.29899,0.14561,0.87973,0.000404498,0.000404498,0.000404498
155,9035.58,0.38617,0.22441,0.91861,0.99882,0.99713,0.995,0.93365,0.30439,0.14719,0.88243,0.000396246,0.000396246,0.000396246
156,9089.91,0.39424,0.22446,0.92334,0.99959,0.99713,0.995,0.93726,0.29536,0.14427,0.87918,0.000387994,0.000387994,0.000387994
