epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,3041.85,0.64085,0.26495,0.00578,0.99002,0.98365,0.99436,0.92844,0.35102,0.15521,0.00399,0.00134519,0.00134519,0.00134519
41,3109.11,0.63226,0.26992,0.00563,0.99319,0.98764,0.99476,0.93313,0.33874,0.14833,0.00385,0.00133693,0.00133693,0.00133693
42,3176.81,0.63732,0.26592,0.00565,1,0.98845,0.995,0.92679,0.35829,0.14916,0.00422,0.00132868,0.00132868,0.00132868
43,3245.37,0.62771,0.27016,0.00542,0.98641,0.98171,0.99439,0.93696,0.32989,0.15281,0.00374,0.00132043,0.00132043,0.00132043
44,3313.72,0.62627,0.25499,0.00552,0.99878,0.98712,0.99489,0.93238,0.35803,0.14424,0.00418,0.00131218,0.00131218,0.00131218
45,3381.67,0.63198,0.26086,0.0055,0.9907,0.99127,0.99481,0.93169,0.33512,0.14146,0.00387,0.00130393,0.00130393,0.00130393
46,3448.77,0.62555,0.26204,0.0056,0.99638,0.99011,0.99489,0.92978,0.32999,0.14212,0.00371,0.00129568,0.00129568,0.00129568
47,3517.14,0.61941,0.25436,0.00543,0.99768,0.99085,0.99478,0.93234,0.33737,0.1288,0.00389,0.00128742,0.00128742,0.00128742
48,3585.48,0.60514,0.26431,0.00537,0.98953,0.97787,0.99409,0.93271,0.33835,0.17078,0.00386,0.00127917,0.00127917,0.00127917
49,3653.65,0.61087,0.25023,0.00544,0.97896,0.98762,0.99451,0.93258,0.34066,0.13699,0.00403,0.00127092,0.00127092,0.00127092
50,3721.88,0.6259,0.25121,0.00555,0.99212,0.98074,0.99465,0.93436,0.35165,0.14176,0.00416,0.00126267,0.00126267,0.00126267
51,3789.71,0.62158,0.26928,0.00542,0.99803,0.99358,0.995,0.93671,0.33296,0.13966,0.00392,0.00125442,0.00125442,0.00125442
52,3858.02,0.61703,0.25015,0.00539,1,0.98926,0.99496,0.93854,0.31843,0.1318,0.0037,0.00124617,0.00124617,0.00124617
53,3927.42,0.59997,0.24793,0.00539,0.99481,0.99425,0.99494,0.93072,0.33191,0.13638,0.00377,0.00123791,0.00123791,0.00123791
54,3995.3,0.60444,0.24544,0.00527,0.99238,0.98732,0.99488,0.93467,0.34048,0.13924,0.00397,0.00122966,0.00122966,0.00122966
55,4062.71,0.6047,0.24881,0.00545,0.98814,0.99302,0.99477,0.93516,0.34016,0.13459,0.00404,0.00122141,0.00122141,0.00122141
56,4131.74,0.60149,0.24031,0.00526,0.98713,0.98524,0.99445,0.93632,0.34043,0.13844,0.00395,0.00121316,0.00121316,0.00121316
57,4200.03,0.59706,0.24775,0.00515,0.98362,0.98686,0.99425,0.93072,0.336,0.15105,0.00384,0.00120491,0.00120491,0.00120491
58,4268.89,0.58409,0.23362,0.0051,0.99474,0.98827,0.99494,0.93754,0.32429,0.12905,0.00379,0.00119666,0.00119666,0.00119666
59,4337.45,0.58976,0.25006,0.00529,0.99712,0.99145,0.99497,0.93275,0.33887,0.12459,0.00404,0.0011884,0.0011884,0.0011884
60,4405,0.58855,0.23501,0.00528,0.99643,0.98718,0.99472,0.93573,0.32832,0.12892,0.00385,0.00118015,0.00118015,0.00118015
61,4473.44,0.60423,0.25165,0.00539,0.993,0.99214,0.99479,0.93961,0.3421,0.13633,0.00401,0.0011719,0.0011719,0.0011719
62,4542.26,0.59108,0.23517,0.00514,0.99604,0.9955,0.99493,0.94154,0.32558,0.12354,0.00385,0.00116365,0.00116365,0.00116365
63,4611.54,0.59776,0.24318,0.00532,0.99669,0.98784,0.99468,0.93687,0.32054,0.13351,0.0037,0.0011554,0.0011554,0.0011554
64,4680.58,0.56784,0.22579,0.00502,0.99072,0.99301,0.99475,0.93651,0.32623,0.12179,0.00373,0.00114715,0.00114715,0.00114715
65,4750.49,0.59423,0.2395,0.00529,0.99994,0.99125,0.99491,0.93691,0.31568,0.13371,0.00361,0.00113889,0.00113889,0.00113889
66,4820.08,0.56973,0.23954,0.005,0.97815,0.99549,0.9947,0.93892,0.32153,0.1398,0.00363,0.00113064,0.00113064,0.00113064
67,4887.38,0.59061,0.24679,0.00526,0.99346,0.99713,0.99489,0.93673,0.3231,0.12516,0.00372,0.00112239,0.00112239,0.00112239
68,4956.59,0.58259,0.23733,0.00517,0.99148,0.99297,0.99489,0.93046,0.32794,0.13002,0.00385,0.00111414,0.00111414,0.00111414
69,5025.26,0.58036,0.23653,0.00513,0.97821,0.99381,0.99411,0.9412,0.32137,0.14806,0.00371,0.00110589,0.00110589,0.00110589
70,5094.59,0.56765,0.23721,0.00509,1,0.99548,0.995,0.93932,0.32034,0.12274,0.00372,0.00109764,0.00109764,0.00109764
71,5164.49,0.55857,0.22962,0.00497,0.98771,0.99047,0.99497,0.93574,0.33554,0.12653,0.00398,0.00108938,0.00108938,0.00108938
72,5233.44,0.57923,0.23231,0.00527,0.99682,0.97918,0.99481,0.94028,0.31605,0.143,0.00365,0.00108113,0.00108113,0.00108113
73,5303.6,0.57175,0.23174,0.00502,0.99354,0.98851,0.99477,0.9389,0.31446,0.13019,0.00367,0.00107288,0.00107288,0.00107288
74,5372.95,0.57719,0.23313,0.0052,0.9983,0.98788,0.9948,0.93604,0.32092,0.15734,0.00361,0.00106463,0.00106463,0.00106463
75,5442.51,0.56348,0.23248,0.00508,0.99719,0.99358,0.99497,0.93956,0.31575,0.14341,0.00355,0.00105638,0.00105638,0.00105638
76,5512.83,0.56218,0.2265,0.005,0.99146,0.98976,0.99485,0.94023,0.30653,0.14231,0.00353,0.00104813,0.00104813,0.00104813
77,5581.75,0.55796,0.22002,0.00492,0.99239,0.9932,0.995,0.93378,0.32611,0.12096,0.00376,0.00103987,0.00103987,0.00103987
78,5651.93,0.56002,0.23101,0.00492,0.99807,0.99058,0.99491,0.93957,0.31027,0.12908,0.0036,0.00103162,0.00103162,0.00103162
79,5720.63,0.5444,0.21817,0.00474,0.99942,0.98997,0.99486,0.93625,0.3172,0.13116,0.00373,0.00102337,0.00102337,0.00102337
80,5790.15,0.55922,0.22555,0.00494,0.9951,0.99597,0.99494,0.94437,0.30706,0.1189,0.00366,0.00101512,0.00101512,0.00101512
81,5858.94,0.54401,0.21751,0.00479,0.99398,0.99254,0.995,0.93962,0.30915,0.11936,0.00363,0.00100687,0.00100687,0.00100687
82,5927.96,0.5474,0.21965,0.00492,0.9941,0.99071,0.99497,0.93351,0.31937,0.11917,0.00373,0.000998616,0.000998616,0.000998616
83,5996.75,0.53899,0.21395,0.00479,1,0.98979,0.99491,0.93466,0.31878,0.13075,0.00358,0.000990365,0.000990365,0.000990365
84,6066.63,0.55687,0.22782,0.00494,0.9878,0.99018,0.99456,0.93918,0.31137,0.14902,0.00358,0.000982113,0.000982113,0.000982113
85,6135.77,0.55396,0.22738,0.00486,0.99247,0.99425,0.99486,0.94175,0.2967,0.13154,0.00335,0.000973861,0.000973861,0.000973861
86,6204.58,0.54374,0.21896,0.00482,0.9958,0.98654,0.99485,0.94181,0.29949,0.13614,0.00342,0.00096561,0.00096561,0.00096561
87,6274.44,0.53991,0.21864,0.00481,0.99713,0.99,0.99497,0.93673,0.31616,0.12361,0.00366,0.000957358,0.000957358,0.000957358
88,6342.83,0.54871,0.21623,0.00488,0.99421,0.99055,0.9948,0.93521,0.30254,0.12147,0.00349,0.000949106,0.000949106,0.000949106
89,6411.56,0.53857,0.21877,0.00469,0.99537,0.99476,0.99497,0.94173,0.29789,0.11619,0.00338,0.000940855,0.000940855,0.000940855
90,6481.13,0.52417,0.21424,0.00457,0.99072,0.99048,0.99389,0.93813,0.31488,0.13044,0.00365,0.000932603,0.000932603,0.000932603
91,6550.45,0.54075,0.21493,0.00479,0.99465,0.99305,0.99478,0.93498,0.31693,0.12349,0.00369,0.000924352,0.000924352,0.000924352
92,6619.92,0.53446,0.21702,0.00474,0.98219,0.99576,0.99478,0.93468,0.30075,0.12682,0.0035,0.0009161,0.0009161,0.0009161
93,6689.54,0.52703,0.21047,0.00466,0.99318,0.98783,0.99487,0.93773,0.30641,0.12291,0.00344,0.000907848,0.000907848,0.000907848
94,6759.4,0.52458,0.21485,0.00458,0.98899,0.99245,0.99491,0.93956,0.29132,0.12097,0.0033,0.000899597,0.000899597,0.000899597
95,6829.43,0.53016,0.21141,0.00482,0.9917,0.98567,0.99471,0.94263,0.30469,0.12954,0.00349,0.000891345,0.000891345,0.000891345
96,6898.47,0.52041,0.20594,0.00459,0.9898,0.99061,0.99472,0.93719,0.31946,0.13125,0.00369,0.000883093,0.000883093,0.000883093
97,6967.9,0.51738,0.21233,0.00453,0.99003,0.99491,0.9949,0.93913,0.30707,0.12244,0.00345,0.000874842,0.000874842,0.000874842
98,7036.81,0.52001,0.20918,0.0046,0.99675,0.99713,0.99494,0.93796,0.30402,0.11482,0.00343,0.00086659,0.00086659,0.00086659
99,7106.8,0.52081,0.21457,0.00455,0.99744,0.99358,0.995,0.93699,0.30819,0.11315,0.00355,0.000858338,0.000858338,0.000858338
100,7176.14,0.5089,0.20174,0.00449,0.99698,0.99532,0.995,0.93852,0.29938,0.10209,0.00342,0.000850087,0.000850087,0.000850087
101,7245.61,0.5206,0.20821,0.00463,0.99076,0.99659,0.99494,0.93927,0.29577,0.1256,0.00335,0.000841835,0.000841835,0.000841835
102,7315.59,0.51142,0.21127,0.00458,0.99757,0.98723,0.99475,0.94175,0.28995,0.12312,0.00329,0.000833583,0.000833583,0.000833583
103,7385.68,0.51723,0.20258,0.00458,1,0.99474,0.995,0.93677,0.31089,0.11629,0.00357,0.000825332,0.000825332,0.000825332
104,7454.66,0.51645,0.20349,0.00467,0.99515,0.99004,0.99482,0.93876,0.29473,0.11966,0.00344,0.00081708,0.00081708,0.00081708
105,7523.47,0.51134,0.20781,0.0045,0.98513,0.99121,0.99462,0.94337,0.2902,0.12823,0.00331,0.000808828,0.000808828,0.000808828
106,7591.38,0.504,0.19914,0.00449,0.99221,0.99425,0.99392,0.94115,0.29057,0.12042,0.00331,0.000800577,0.000800577,0.000800577
107,7659.46,0.49922,0.19264,0.0044,1,0.99275,0.995,0.94115,0.29132,0.10033,0.0033,0.000792325,0.000792325,0.000792325
108,7727.8,0.4951,0.1914,0.00442,0.99283,0.99231,0.99491,0.94336,0.29527,0.12615,0.0034,0.000784073,0.000784073,0.000784073
109,7795.93,0.49522,0.20008,0.00445,0.99647,0.98651,0.99489,0.94114,0.28585,0.12132,0.00326,0.000775822,0.000775822,0.000775822
110,7865.88,0.49981,0.19884,0.00443,0.99978,0.99318,0.995,0.94099,0.28993,0.10862,0.00331,0.00076757,0.00076757,0.00076757
111,7933.82,0.49572,0.19323,0.00448,0.9917,0.99713,0.99494,0.94136,0.29588,0.11705,0.00341,0.000759318,0.000759318,0.000759318
112,8002.09,0.48979,0.19614,0.00428,0.99919,0.99578,0.995,0.94362,0.28589,0.1151,0.00323,0.000751067,0.000751067,0.000751067
113,8071.41,0.48454,0.1892,0.00428,0.99917,0.99649,0.995,0.94289,0.29374,0.11458,0.00332,0.000742815,0.000742815,0.000742815
114,8139.91,0.48923,0.19728,0.00425,0.9983,0.99622,0.995,0.94525,0.29628,0.11243,0.00344,0.000734564,0.000734564,0.000734564
115,8209.06,0.48897,0.19569,0.0044,0.99886,0.99448,0.995,0.94323,0.28745,0.11327,0.00328,0.000726312,0.000726312,0.000726312
116,8275.99,0.49105,0.19607,0.00435,0.99079,0.99358,0.99493,0.94203,0.28317,0.11579,0.0032,0.00071806,0.00071806,0.00071806
117,8345.03,0.4918,0.19822,0.00433,0.99489,0.99336,0.99489,0.93895,0.29966,0.11905,0.00342,0.000709809,0.000709809,0.000709809
118,8412.46,0.48747,0.1905,0.00437,0.9965,0.99662,0.995,0.9393,0.29634,0.11402,0.00339,0.000701557,0.000701557,0.000701557
119,8480.76,0.48353,0.1931,0.00428,0.99935,0.99632,0.995,0.94601,0.28675,0.11372,0.00323,0.000693305,0.000693305,0.000693305
120,8548.48,0.47568,0.19185,0.00423,0.99656,0.99307,0.99497,0.94581,0.28804,0.1181,0.00328,0.000685054,0.000685054,0.000685054
121,8617.08,0.47675,0.19165,0.00419,0.99963,0.99609,0.995,0.94258,0.28817,0.11577,0.00329,0.000676802,0.000676802,0.000676802
122,8684.84,0.48419,0.19039,0.00432,0.99949,0.99425,0.99497,0.93947,0.29604,0.12071,0.00339,0.00066855,0.00066855,0.00066855
123,8753.67,0.47267,0.19039,0.00422,0.99865,0.99369,0.995,0.94334,0.28896,0.11642,0.00331,0.000660299,0.000660299,0.000660299
124,8821.64,0.46728,0.18842,0.00408,0.99052,0.99514,0.99494,0.94013,0.29772,0.12193,0.0034,0.000652047,0.000652047,0.000652047
125,8889.72,0.47282,0.18323,0.00419,0.99581,0.99358,0.99497,0.94221,0.28523,0.12345,0.00325,0.000643795,0.000643795,0.000643795
126,8959.12,0.46068,0.18055,0.00403,0.99767,0.99632,0.995,0.94132,0.29098,0.11202,0.00333,0.000635544,0.000635544,0.000635544
127,9027.24,0.45966,0.18193,0.00411,0.99814,0.99351,0.99497,0.94184,0.28585,0.11548,0.00332,0.000627292,0.000627292,0.000627292
128,9094.85,0.46494,0.18468,0.00409,0.99696,0.99394,0.995,0.94728,0.27735,0.11275,0.00318,0.00061904,0.00061904,0.00061904
129,9162.87,0.45266,0.17986,0.004,0.99915,0.99338,0.99494,0.94772,0.28051,0.1163,0.00322,0.000610789,0.000610789,0.000610789
130,9231.51,0.46536,0.18213,0.00412,0.99954,0.98851,0.99486,0.94578,0.28418,0.11782,0.00327,0.000602537,0.000602537,0.000602537
131,9299.77,0.45399,0.17743,0.00407,0.99851,0.99713,0.995,0.93799,0.28461,0.1143,0.00326,0.000594286,0.000594286,0.000594286
132,9368.39,0.46048,0.17954,0.00404,0.9947,0.99531,0.99497,0.94253,0.28646,0.12402,0.00329,0.000586034,0.000586034,0.000586034
133,9439.94,0.45833,0.17769,0.004,0.99252,0.99626,0.99468,0.94481,0.28054,0.1294,0.00321,0.000577782,0.000577782,0.000577782
134,9509.39,0.44726,0.17704,0.00391,0.99247,0.99358,0.99489,0.94243,0.2846,0.12426,0.00326,0.000569531,0.000569531,0.000569531
135,9577.78,0.44935,0.18521,0.00397,0.99291,0.99713,0.99497,0.94391,0.28185,0.12005,0.00321,0.000561279,0.000561279,0.000561279
136,9645.95,0.44684,0.17892,0.0039,0.99797,0.99713,0.995,0.94345,0.29051,0.11748,0.00331,0.000553027,0.000553027,0.000553027
137,9714.41,0.44537,0.1808,0.00395,0.99772,0.99537,0.995,0.94668,0.28731,0.10153,0.00337,0.000544776,0.000544776,0.000544776
138,9782.84,0.43592,0.16949,0.00385,0.99263,0.99687,0.99493,0.94343,0.29181,0.10407,0.00339,0.000536524,0.000536524,0.000536524
139,9851.83,0.44011,0.17739,0.00383,0.994,0.99535,0.99497,0.94744,0.27728,0.11356,0.00318,0.000528272,0.000528272,0.000528272
140,9919.93,0.43977,0.17218,0.00388,0.99898,0.98142,0.9948,0.94333,0.28324,0.10866,0.00328,0.000520021,0.000520021,0.000520021
141,9988.49,0.43776,0.17139,0.00382,0.99186,0.99713,0.99496,0.9452,0.27933,0.11379,0.0032,0.000511769,0.000511769,0.000511769
142,10056.7,0.43572,0.17514,0.00379,0.99885,0.99713,0.995,0.94527,0.28142,0.10786,0.00323,0.000503517,0.000503517,0.000503517
143,10125.7,0.43606,0.17213,0.00385,0.9985,0.99638,0.995,0.94509,0.282,0.10518,0.00322,0.000495266,0.000495266,0.000495266
144,10194.8,0.44433,0.17534,0.00397,0.99913,0.99713,0.995,0.9445,0.28155,0.1035,0.00322,0.000487014,0.000487014,0.000487014
145,10263.5,0.43255,0.17661,0.00378,0.99865,0.99684,0.995,0.94455,0.28296,0.10375,0.00325,0.000478762,0.000478762,0.000478762
146,10332.9,0.42207,0.16892,0.00374,0.99394,0.997,0.995,0.94721,0.28576,0.10271,0.0033,0.000470511,0.000470511,0.000470511
147,10401,0.42922,0.16681,0.00381,0.99941,0.99612,0.995,0.94629,0.2834,0.09826,0.00331,0.000462259,0.000462259,0.000462259
148,10469.5,0.4164,0.16405,0.00369,0.99285,0.99554,0.99494,0.94681,0.27988,0.09918,0.00322,0.000454007,0.000454007,0.000454007
149,10538,0.4134,0.16469,0.00364,0.9992,0.99279,0.995,0.9455,0.27161,0.09572,0.00312,0.000445756,0.000445756,0.000445756
150,10605.9,0.42295,0.16516,0.00371,0.9996,0.99713,0.995,0.94679,0.26707,0.10036,0.00299,0.000437504,0.000437504,0.000437504
151,10674.6,0.42769,0.17201,0.00374,0.99678,0.99713,0.995,0.94853,0.26983,0.10524,0.00305,0.000429253,0.000429253,0.000429253
152,10743.6,0.41501,0.17129,0.00361,0.99905,0.99682,0.995,0.94728,0.27075,0.10224,0.00307,0.000421001,0.000421001,0.000421001
153,10813.1,0.41258,0.16919,0.0036,0.99893,0.99713,0.995,0.94789,0.26567,0.10346,0.00302,0.000412749,0.000412749,0.000412749
154,10881.9,0.40569,0.15971,0.00355,0.99693,0.99634,0.99497,0.94835,0.26719,0.10864,0.00305,0.000404498,0.000404498,0.000404498
155,10949.4,0.39827,0.16435,0.00347,0.99866,0.99702,0.995,0.94555,0.26646,0.10364,0.00305,0.000396246,0.000396246,0.000396246
156,11018.8,0.40283,0.16198,0.00349,0.99623,0.99701,0.995,0.94509,0.26818,0.10738,0.00306,0.000387994,0.000387994,0.000387994
157,11088.1,0.40464,0.16521,0.00354,0.9999,0.99683,0.995,0.94537,0.27012,0.10476,0.0031,0.000379743,0.000379743,0.000379743
158,11156.5,0.38486,0.15108,0.00342,0.99879,0.99713,0.995,0.94388,0.27046,0.10616,0.0031,0.000371491,0.000371491,0.000371491
159,11226,0.39661,0.15185,0.00346,0.99973,0.99713,0.995,0.94564,0.26582,0.1064,0.00304,0.000363239,0.000363239,0.000363239
160,11294,0.39626,0.16015,0.00349,0.99836,0.99083,0.99494,0.94782,0.264,0.10927,0.00303,0.000354988,0.000354988,0.000354988
161,11363,0.3899,0.15983,0.00339,0.998,0.99545,0.995,0.94728,0.27127,0.09358,0.00314,0.000346736,0.000346736,0.000346736
162,11431.9,0.38399,0.16207,0.00334,0.99846,0.99095,0.99491,0.94677,0.26585,0.10825,0.00304,0.000338484,0.000338484,0.000338484
163,11500.7,0.38677,0.15392,0.00344,0.99906,0.99425,0.99497,0.94679,0.26917,0.10944,0.00307,0.000330233,0.000330233,0.000330233
164,11569.8,0.38479,0.14783,0.00341,1,0.99447,0.995,0.94581,0.2668,0.10684,0.00305,0.000321981,0.000321981,0.000321981
165,11637.4,0.38532,0.15807,0.00334,0.9988,0.99258,0.995,0.94609,0.26222,0.11145,0.00301,0.000313729,0.000313729,0.000313729
166,11706.8,0.38131,0.14788,0.00327,0.99879,0.99713,0.995,0.94493,0.26568,0.10719,0.00305,0.000305478,0.000305478,0.000305478
167,11775,0.3738,0.14884,0.00323,0.99933,0.99713,0.995,0.94742,0.26522,0.1047,0.00303,0.000297226,0.000297226,0.000297226
168,11843.6,0.36529,0.14887,0.00316,0.9979,0.99677,0.995,0.94725,0.26561,0.10782,0.003,0.000288974,0.000288974,0.000288974
169,11911.8,0.38362,0.15989,0.00335,0.99503,0.99425,0.99497,0.94539,0.26554,0.1081,0.00304,0.000280723,0.000280723,0.000280723
170,11980.8,0.37341,0.14665,0.00323,0.99658,0.99601,0.995,0.94662,0.27151,0.10745,0.00309,0.000272471,0.000272471,0.000272471
171,12049.5,0.37418,0.14506,0.00326,0.99493,0.99633,0.995,0.94632,0.27186,0.11136,0.00309,0.00026422,0.00026422,0.00026422
172,12117.4,0.38141,0.15032,0.00337,0.99668,0.99312,0.9944,0.94561,0.26962,0.11369,0.00308,0.000255968,0.000255968,0.000255968
173,12184.9,0.37548,0.14931,0.00322,0.99958,0.99473,0.995,0.9491,0.2687,0.10807,0.00306,0.000247716,0.000247716,0.000247716
174,12255.1,0.36411,0.14613,0.00317,0.99595,0.99713,0.99497,0.95041,0.26747,0.11041,0.00305,0.000239465,0.000239465,0.000239465
175,12325.2,0.36981,0.14786,0.00328,0.9991,0.99713,0.995,0.95212,0.26562,0.10465,0.00302,0.000231213,0.000231213,0.000231213
176,12395.4,0.36603,0.14514,0.00321,0.99916,0.99713,0.995,0.94645,0.26996,0.10445,0.00308,0.000222961,0.000222961,0.000222961
177,12465.1,0.36809,0.14449,0.00322,0.99549,0.99671,0.995,0.94739,0.26718,0.10806,0.00303,0.00021471,0.00021471,0.00021471
178,12533.8,0.36103,0.13853,0.00316,0.99871,0.99712,0.995,0.94703,0.26732,0.10668,0.00303,0.000206458,0.000206458,0.000206458
179,12603.2,0.36622,0.14829,0.00326,0.99827,0.99661,0.995,0.94617,0.26811,0.10727,0.00303,0.000198206,0.000198206,0.000198206
180,12672.2,0.36259,0.14389,0.00321,0.99946,0.99523,0.995,0.94654,0.2679,0.10861,0.00303,0.000189955,0.000189955,0.000189955
181,12741.6,0.35439,0.14755,0.00313,0.99537,0.99655,0.99496,0.94571,0.26734,0.1121,0.00304,0.000181703,0.000181703,0.000181703
182,12811,0.35211,0.14139,0.00305,0.99964,0.99713,0.995,0.94739,0.26698,0.10766,0.00304,0.000173451,0.000173451,0.000173451
183,12880.8,0.34981,0.14112,0.00302,0.99744,0.99713,0.995,0.94625,0.2677,0.11047,0.00304,0.0001652,0.0001652,0.0001652
184,12951.1,0.35508,0.14196,0.00306,0.99929,0.99713,0.995,0.94868,0.26508,0.105,0.00301,0.000156948,0.000156948,0.000156948
185,13020.6,0.34214,0.13842,0.00293,0.99438,0.99713,0.995,0.94688,0.26586,0.10744,0.00303,0.000148696,0.000148696,0.000148696
